"lon","lat","cell_ID","MeanPrecip","DryPrecip","WetPrecip","SeasonalPrecip","Elevation","NDVI","MeanTemp","MaxTemp","MinTemp","DiurnalTemp","Forested land","Shrubland","Grassland","Waterbodies","Wetlands","Barren Land","Cultivated","Built-up","Mines & Quarries"
20.125,-34.125,221,425,72,147,30.5659656524658,165,0.506399989128113,18.0208339691162,30,6.80000019073486,12.0083332061768,0.0241012237961921,0.493464455953622,0.0444053148488202,0.00386535399334636,0.0092832582468896,0.0641083353446543,0.348089107288769,0.0125780345147841,0.000104916012922759
20.375,-34.125,222,395,70,129,27.2977695465088,146,0.423500001430511,18.4166660308838,30.5,7.09999990463257,12.1999998092651,0.0741672657560508,0.373883937793864,0.045106266061793,0.00301920391349976,0.0153372046902501,0.0162761223629738,0.459748423775172,0.0121078030359371,0.000353772610459687
20.625,-34.125,223,398,77,121,21.3927478790283,191,0.689599990844727,18.1041660308838,30.2000007629395,6.90000009536743,12.2916669845581,0.0835767160874493,0.448760414723179,0.0294596928700008,0.0033614470347272,0.0143052725206356,0.0150417519216944,0.398051353028946,0.00722266640687463,0.000220685406492699
20.875,-34.125,224,410,83,118,18.6598815917969,210,0.544099986553192,17.8999996185303,30,6.40000009536743,12.6166667938232,0.0101617177096513,0.237920472791548,0.00811287130151567,0.00150757315492247,0.0085264808727629,0.00365554055190151,0.726484194094465,0.00354396456969555,8.71849535376852e-05
21.375,-34.125,226,437,94,124,17.3750514984131,231,0.562900006771088,17.25,28.5,6.19999980926514,12.216667175293,0.0474947624434623,0.576250654048274,0.0178051070571033,0.00191302657349021,0.00451525974764594,0.0107636181640322,0.330710591135552,0.0101959146024938,0.000351066227945906
21.625,-34.125,227,422,93,115,15.1825981140137,138,0.576099991798401,17.7291660308838,28.7000007629395,7.09999990463257,12.1750001907349,0.0618420030250165,0.593595096961253,0.0231282843302654,0.000610963928647077,0.000395955716823541,0.00700639383330903,0.305215332852935,0.00759926301145611,0.000606706340294135
21.875,-34.125,228,434,99,118,13.9492616653442,180,0.606299996376038,17.279167175293,27,7.69999980926514,11.3583335876465,0.0926942171091499,0.356741553736873,0.067956524128582,0.00538353385145935,0.00479961163447843,0.0125371534822373,0.453369803664742,0.00610828436782978,0.000409318024648387
24.625,-34.125,239,737,153,228,18.6396732330322,126,0.841899991035461,17.1124992370605,24.8999996185303,9,8.92500019073486,0.580192533677829,0.0464887636806047,0.00952551421433964,0.00910786503446254,0.00114140148537839,0.0341512512613783,0.302492146379552,0.0144439169786065,0.00245660728784848
18.625,-33.875,283,636,55,302,65.9709320068359,117,0.648500025272369,17.1208324432373,27.7000007629395,7.59999990463257,10.6583337783813,0.0422542864834378,0.115553762255461,0.00944459816579545,0.0122496831709266,0.0185525361628611,0.0180715930646756,0.0281357958452762,0.748272508605446,0.00746523624612044
18.875,-33.875,284,773,71,350,60.2627220153809,316,0.634599983692169,16.6083335876465,28.2000007629395,6.5,11.1833333969116,0.170992991067841,0.232364282378305,0.0170999735289307,0.0102630190170185,0.0201843308130552,0.00851738969404277,0.337058204317313,0.198769629197084,0.00475017998641039
19.125,-33.875,285,753,81,328,55.1037788391113,862,0.601700007915497,14.4499998092651,25.6000003814697,4.69999980926514,10.9166669845581,0.0782209317699166,0.511811873538428,0.0893412702347604,0.0111792144905261,0.0190975234884355,0.0425999033193684,0.158981279489658,0.0882179776395052,0.000550026029400828
19.375,-33.875,286,694,73,303,54.8708877563477,280,0.272300004959106,16.9958343505859,29.2000007629395,5.80000019073486,12.091667175293,0.0318992353679482,0.583067549379046,0.0605352630796671,0.0602725756374686,0.0137908326727441,0.0633757968357775,0.1622128501123,0.0247261651142819,0.000119731800766284
19.875,-33.875,288,437,60,170,40.4913330078125,170,0.506600022315979,18.0249996185303,30,6.40000009536743,12.3166666030884,0.0649013451248514,0.492305683544722,0.172226454122077,0.0055592713700621,0.0111794408112036,0.0394960116924296,0.194144082771832,0.0185367535341525,0.00165095702866957
20.125,-33.875,289,385,63,136,31.8968410491943,328,0.398699998855591,17.7999992370605,29.7000007629395,6.5,12.1000003814697,0.0385534676946214,0.531974846509168,0.177997719328689,0.00409291669765405,0.00871210243188974,0.0492658056306139,0.172032131849244,0.0168147863523307,0.000556223505788443
20.375,-33.875,290,350,63,115,25.475435256958,426,0.367700010538101,17.5541667938232,30.1000003814697,5.5,12.7250003814697,0.00565887584225129,0.770070043103448,0.0971091995309816,0.000756581120359361,0.00336848906724799,0.0493011172215616,0.0713730553904082,0.00231825538380235,4.43833399392258e-05
20.625,-33.875,291,343,66,102,19.4160118103027,610,0.373199999332428,16.75,29.2999992370605,4.80000019073486,12.9666662216187,0.0009662898601023,0.772708069940587,0.0413965599874398,0.00140269548906352,0.00319066742689044,0.11845649784741,0.0593790541824702,0.002500165266037,0
