"lon","lat","cell_ID","MeanPrecip","DryPrecip","WetPrecip","SeasonalPrecip","Elevation","NDVI","MeanTemp","MaxTemp","MinTemp","DiurnalTemp","biome","bioregion","veg_type"
31.125,-28.125,1897,864,52,382,64.8758392333984,1092,0.601400017738342,17.2999992370605,26.2000007629395,6.09999990463257,12.3500003814697,"Savanna","Lowveld Bioregion","Northern Zululand Sourveld"
32.125,-28.125,1901,1014,111,388,45.0654716491699,276,0.769299983978271,20.654167175293,28.2999992370605,11.3999996185303,10.0083332061768,"Savanna","Lowveld Bioregion","Zululand Lowveld"
32.375,-28.125,1902,1019,126,392,41.7050285339355,10,0.449600011110306,21.9375,29.7999992370605,12.5,9.59166622161865,"Azonal Vegetation","Alluvial Vegetation","Subtropical Alluvial Vegetation"
24.625,-27.875,1939,467,15,238,76.1255340576172,1068,0.42620000243187,19.216667175293,33.5,1.79999995231628,16.8500003814697,"Savanna","Eastern Kalahari Bushveld Bioregion","Schmidtsdrif Thornveld"
25.875,-27.875,1944,511,22,235,68.8854904174805,1275,0.403800010681152,16.841667175293,30.7999992370605,-1.79999995231628,17.1000003814697,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
29.375,-27.875,1958,735,34,353,73.4597549438477,1961,0.414900004863739,12.9208335876465,23.6000003814697,-1.5,14.1416664123535,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Sandy Grassland"
29.625,-27.875,1959,753,34,356,72.8207092285156,1818,0.396600008010864,14.033332824707,24.2999992370605,-0.100000001490116,13.9166660308838,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Sandy Grassland"
30.375,-27.875,1962,818,42,389,70.6320495605469,1239,0.396800011396408,17.0583343505859,27.6000003814697,2.79999995231628,14.6166667938232,"Grassland","Sub-Escarpment Grassland Bioregion","Income Sandy Grassland"
31.125,-27.875,1965,851,50,380,65.9503479003906,1152,0.639400005340576,16.8999996185303,25.2999992370605,5.90000009536743,11.9333333969116,"Grassland","Mesic Highveld Grassland Bioregion","Paulpietersburg Moist Grassland"
32.125,-27.875,1969,870,80,350,52.9246788024902,215,0.745500028133392,20.8333339691162,29,10.8000001907349,10.6666660308838,"Savanna","Lowveld Bioregion","Zululand Lowveld"
32.375,-27.875,1970,897,95,357,47.230899810791,23,0.646600008010864,21.9583339691162,30.2999992370605,11.8999996185303,10.3833332061768,"Savanna","Lowveld Bioregion","Maputaland Pallid Sandy Bushveld"
22.875,-27.625,2000,358,14,195,80.2433395385742,1120,0.413199990987778,19.3666667938232,33.7999992370605,1.70000004768372,16.9833335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
23.125,-27.625,2001,388,14,214,81.9922409057617,1228,0.358200013637543,18.8833332061768,32.9000015258789,1.5,16.8666667938232,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
25.625,-27.625,2011,499,20,245,73.8578643798828,1234,0.405299991369247,17.3708343505859,30.8999996185303,-1.20000004768372,16.4416675567627,"Grassland","Dry Highveld Grassland Bioregion","Vaal-Vet Sandy Grassland"
29.375,-27.625,2026,697,29,337,74.3957214355469,1771,0.347400009632111,13.8833332061768,25.1000003814697,-1.79999995231628,15.1499996185303,"Grassland","Mesic Highveld Grassland Bioregion","Amersfoort Highveld Clay Grassland"
29.875,-27.625,2028,768,30,376,75.1945648193359,1383,0.447499990463257,16.8624992370605,27.6000003814697,2.29999995231628,14.4750003814697,"Grassland","Sub-Escarpment Grassland Bioregion","KwaZulu-Natal Highland Thornveld"
31.375,-27.625,2034,794,50,348,63.3182792663574,771,0.710200011730194,18.845832824707,27.2999992370605,7.90000009536743,12.2083339691162,"Savanna","Lowveld Bioregion","Northern Zululand Sourveld"
31.875,-27.625,2036,707,50,296,59.1338043212891,253,0.636399984359741,20.9916667938232,29.6000003814697,10,11.5,"Savanna","Lowveld Bioregion","Zululand Lowveld"
32.125,-27.625,2037,801,63,330,55.993579864502,429,0.644900023937225,20.6333332061768,29,10.5,10.8500003814697,"Savanna","Lowveld Bioregion","Southern Lebombo Bushveld"
32.375,-27.625,2038,790,67,325,52.4480400085449,42,0.672900021076202,21.9916667938232,30.7999992370605,11.1000003814697,11.0833330154419,"Savanna","Lowveld Bioregion","Western Maputaland Clay Bushveld"
32.625,-27.625,2039,862,91,350,47.7412567138672,29,0.680299997329712,22.1749992370605,30.2999992370605,12.3999996185303,9.91666698455811,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Wooded Grassland"
21.875,-27.375,2064,282,10,153,79.3273773193359,1010,0.273499995470047,19.8374996185303,35.2999992370605,1.29999995231628,18.1083335876465,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.125,-27.375,2065,300,10,163,79.8903198242188,1030,0.26690000295639,19.6875,35,1.10000002384186,18.1083335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Gordonia Plains Shrubland"
22.375,-27.375,2066,325,12,176,79.2665176391602,1118,0.333299994468689,19.7000007629395,34.5,1.70000004768372,17.533332824707,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.625,-27.375,2067,348,12,189,80.21435546875,1183,0.356900006532669,19.216667175293,33.5999984741211,1.29999995231628,17,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
23.125,-27.375,2069,387,14,211,80.5178527832031,1157,0.473699986934662,19.5666675567627,33.7000007629395,2.20000004768372,17.033332824707,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Thornveld"
23.875,-27.375,2072,463,14,252,81.517219543457,1449,0.317400008440018,17.5708332061768,31.3999996185303,0.300000011920929,16.9416675567627,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Vaalbosveld"
25.375,-27.375,2078,513,18,257,75.6462783813477,1346,0.467000007629395,17.1041660308838,30.5,-2.09999990463257,16.3583335876465,"Grassland","Dry Highveld Grassland Bioregion","Western Highveld Sandy Grassland"
27.125,-27.375,2085,599,25,267,69.8979949951172,1380,0.364100009202957,17.0416660308838,29.2000007629395,0.300000011920929,16.0666675567627,"Grassland","Dry Highveld Grassland Bioregion","Vaal-Vet Sandy Grassland"
30.375,-27.375,2098,833,37,410,74.2878952026367,1588,0.566999971866608,15.6291666030884,25.1000003814697,2.20000004768372,13.5749998092651,"Grassland","Mesic Highveld Grassland Bioregion","Wakkerstroom Montane Grassland"
30.625,-27.375,2099,885,37,438,74.9535675048828,1181,0.504400014877319,16.9500007629395,26.3999996185303,3.29999995231628,13.8333330154419,"Grassland","Mesic Highveld Grassland Bioregion","Paulpietersburg Moist Grassland"
31.875,-27.375,2104,593,40,255,60.7441558837891,150,0.404700011014938,21.904167175293,31.1000003814697,10,12.158332824707,"Savanna","Lowveld Bioregion","Western Maputaland Clay Bushveld"
32.625,-27.375,2107,770,75,324,52.4147529602051,46,0.669700026512146,22.3833332061768,31.2000007629395,11.8000001907349,11.0500001907349,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Coastal Belt"
21.625,-27.125,2131,263,9,143,80.1696166992188,935,0.226099997758865,20.1625003814697,35.7999992370605,1.20000004768372,18.3250007629395,"Savanna","Kalahari Duneveld Bioregion","Gordonia Kameeldoring Bushveld"
22.375,-27.125,2134,321,9,176,81.4261474609375,1076,0.341600000858307,20.0625,34.9000015258789,2,17.5583324432373,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.625,-27.125,2135,346,11,188,80.698356628418,1112,0.413800001144409,20.0041675567627,34.2999992370605,2.09999990463257,17.1749992370605,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.875,-27.125,2136,357,11,194,80.7029037475586,1043,0.350600004196167,20.158332824707,34.5,2.09999990463257,17.4833335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
24.125,-27.125,2141,473,13,254,80.9440994262695,1444,0.312999993562698,17.529167175293,30.7999992370605,0.300000011920929,16.7916660308838,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Mountain Bushveld"
24.875,-27.125,2144,498,15,257,78.3118515014648,1179,0.414700001478195,18.3999996185303,32,-0.300000011920929,16.8833332061768,"Savanna","Eastern Kalahari Bushveld Bioregion","Stella Bushveld"
29.625,-27.125,2163,715,29,351,75.2648620605469,1674,0.315499991178513,14.3874998092651,24.8999996185303,-1.20000004768372,14.7083330154419,"Grassland","Mesic Highveld Grassland Bioregion","Soweto Highveld Grassland"
30.875,-27.125,2168,886,41,434,73.5878982543945,1205,0.630999982357025,17.0791664123535,26.2000007629395,4.40000009536743,12.9750003814697,"Grassland","Mesic Highveld Grassland Bioregion","Paulpietersburg Moist Grassland"
32.375,-27.125,2174,670,46,295,60.8078498840332,90,0.760500013828278,22.4500007629395,31.7000007629395,11.1999998092651,11.7666664123535,"Savanna","Lowveld Bioregion","Tembe Sandy Bushveld"
32.625,-27.125,2175,787,69,340,55.3363418579102,84,0.638199985027313,22.3583335876465,31.5,11.6000003814697,11.783332824707,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Wooded Grassland"
20.625,-26.875,2195,206,6,115,82.1116027832031,870,0.254799991846085,20.470832824707,36.0999984741211,1.79999995231628,18.1749992370605,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
20.875,-26.875,2196,220,6,122,81.9414978027344,885,0.203299999237061,20.4458332061768,36.0999984741211,1.79999995231628,18.1750011444092,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
21.625,-26.875,2199,262,7,143,81.1392822265625,921,0.252000004053116,20.4125003814697,35.9000015258789,1.39999997615814,18.2749996185303,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
21.875,-26.875,2200,278,9,150,79.6305389404297,936,0.282900005578995,20.341667175293,36.2000007629395,1.10000002384186,18.5499992370605,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.125,-26.875,2201,295,9,159,79.9755859375,953,0.253100007772446,20.4291667938232,36.2999992370605,1.20000004768372,18.6083335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
22.875,-26.875,2204,353,10,190,80.4268798828125,1035,0.316500008106232,20.3875007629395,34.5,2.40000009536743,17.5750007629395,"Savanna","Eastern Kalahari Bushveld Bioregion","Kathu Bushveld"
25.625,-26.875,2215,556,16,275,77.0387573242188,1368,0.420300006866455,17.4333343505859,30.5,-1.39999997615814,16.7333335876465,"Grassland","Dry Highveld Grassland Bioregion","Vaal-Vet Sandy Grassland"
26.375,-26.875,2218,605,20,295,76.1131973266602,1428,0.470299988985062,17.0249996185303,28.7999992370605,0.600000023841858,15.6499996185303,"Grassland","Dry Highveld Grassland Bioregion","Vaal-Vet Sandy Grassland"
26.875,-26.875,2220,607,20,288,74.0624847412109,1334,0.111800000071526,17.3041667938232,29.2000007629395,0.5,15.8916673660278,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
27.375,-26.875,2222,626,21,297,73.6532211303711,1417,0.58380001783371,16.3999996185303,27.6000003814697,-0.100000001490116,14.966667175293,"Savanna","Central Bushveld Bioregion","Gold Reef Mountain Bushveld"
30.625,-26.875,2235,894,35,433,73.477653503418,1391,0.653199970722198,15.9583330154419,24.8999996185303,3.20000004768372,12.716667175293,"Grassland","Mesic Highveld Grassland Bioregion","KaNgwane Montane Grassland"
32.875,-26.875,2244,825,93,364,53.3683776855469,18,0.692399978637695,22.3500003814697,30.2000007629395,13.3999996185303,9.73333358764648,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Coastal Belt"
22.625,-26.625,2271,328,9,178,81.0624618530273,993,0.350199997425079,20.9166660308838,35.2999992370605,2.70000004768372,17.8166656494141,"Azonal Vegetation","Inland Saline Vegetation","Southern Kalahari Mekgacha"
22.875,-26.625,2272,349,9,188,81.1449127197266,1031,0.341100007295609,20.8500003814697,35,2.90000009536743,17.6166667938232,"Savanna","Eastern Kalahari Bushveld Bioregion","Molopo Bushveld"
25.625,-26.625,2283,562,16,277,77.5434417724609,1360,0.430900007486343,17.6000003814697,29.8999996185303,0,15.8833332061768,"Grassland","Dry Highveld Grassland Bioregion","Vaal-Vet Sandy Grassland"
27.125,-26.625,2289,624,19,300,74.8862380981445,1405,0.421400010585785,16.7374992370605,28.2999992370605,0.100000001490116,15.625,"Savanna","Central Bushveld Bioregion","Andesite Mountain Bushveld"
20.375,-26.375,2330,203,6,121,89.4752578735352,920,0.200499996542931,20.1499996185303,35.5,1.39999997615814,17.966667175293,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
20.625,-26.375,2331,216,6,123,85.1325149536133,907,0.21340000629425,20.4208335876465,35.7999992370605,1.60000002384186,17.9916667938232,"Savanna","Kalahari Duneveld Bioregion","Auob Duneveld"
24.625,-26.375,2347,468,12,240,79.3439025878906,1291,0.512899994850159,18.7541656494141,31.3999996185303,1.79999995231628,16.3250007629395,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
27.125,-26.375,2357,643,19,315,76.6464157104492,1446,0.243699997663498,16.6458339691162,28,0.100000001490116,15.625,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
27.375,-26.375,2358,685,18,334,77.0352554321289,1556,0.330000013113022,16.158332824707,27.2000007629395,0.100000001490116,14.8833332061768,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
20.375,-26.125,2398,210,5,127,91.7182922363281,932,0.223600000143051,20.1083335876465,35.5,1.39999997615814,17.966667175293,"Savanna","Kalahari Duneveld Bioregion","Auob Duneveld"
20.625,-26.125,2399,222,6,128,86.4082183837891,927,0.260800004005432,20.1625003814697,35.2000007629395,1.39999997615814,17.9250011444092,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
24.875,-26.125,2416,464,11,233,78.5188140869141,1193,0.437000006437302,19.2416667938232,31.6000003814697,2.20000004768372,16.2333335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
25.125,-26.125,2417,483,12,241,78.405517578125,1209,0.380699992179871,19.0541667938232,31.3999996185303,2.09999990463257,16.091667175293,"Savanna","Eastern Kalahari Bushveld Bioregion","Vryburg Thornveld"
25.375,-26.125,2418,519,12,255,78.7349624633789,1275,0.386700004339218,18.6416664123535,30.7999992370605,2,15.8999996185303,"Savanna","Eastern Kalahari Bushveld Bioregion","Vryburg Thornveld"
26.125,-26.125,2421,606,15,301,80.6170806884766,1494,0.443899989128113,16.9333324432373,28.6000003814697,0.200000002980232,15.8666667938232,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
27.375,-26.125,2426,698,18,342,78.1789474487305,1590,0.305299997329712,16.0083332061768,27,-0.100000001490116,15.1999998092651,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
27.875,-26.125,2428,721,18,351,77.5181045532227,1673,0.5067999958992,15.841667175293,26,1.70000004768372,13.3833332061768,"Savanna","Central Bushveld Bioregion","Gold Reef Mountain Bushveld"
28.125,-26.125,2429,727,16,360,79.1379013061523,1558,0.46849998831749,16.1458339691162,26.2999992370605,1.89999997615814,13.625,"Grassland","Mesic Highveld Grassland Bioregion","Egoli Granite Grassland"
30.125,-26.125,2437,768,27,391,76.6681060791016,1665,0.446900010108948,14.9916667938232,24.6000003814697,1,13.9499998092651,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Highveld Grassland"
20.125,-25.875,2465,207,4,134,99.9803771972656,941,0.176599994301796,19.8666667938232,35.2000007629395,1.20000004768372,17.8833332061768,"Azonal Vegetation","Inland Saline Vegetation","Southern Kalahari Mekgacha"
20.375,-25.875,2466,216,4,134,95.1082534790039,955,0.222900003194809,19.9750003814697,35.2999992370605,1.20000004768372,17.9833335876465,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
20.625,-25.875,2467,229,5,135,89.0831832885742,946,0.238999992609024,20.216667175293,35.2000007629395,1.5,17.9500007629395,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.875,-25.875,2476,330,8,175,80.7987747192383,1003,0.31810000538826,21.841667175293,35,4.30000019073486,17.3166656494141,"Savanna","Eastern Kalahari Bushveld Bioregion","Molopo Bushveld"
23.875,-25.875,2480,365,7,190,80.6557998657227,1135,0.347099989652634,20.6749992370605,33.5,3.29999995231628,17.1499996185303,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
24.125,-25.875,2481,385,8,198,80.0186233520508,1096,0.339700013399124,20.658332824707,33.4000015258789,3.5,16.8333339691162,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
24.625,-25.875,2483,428,10,215,78.6866302490234,1130,0.475800007581711,20.0541667938232,32.2999992370605,3.20000004768372,16.3083343505859,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
25.625,-25.875,2487,547,11,269,79.8691558837891,1262,0.465799987316132,18.9958324432373,30.6000003814697,3.09999990463257,15.4583330154419,"Savanna","Eastern Kalahari Bushveld Bioregion","Vryburg Thornveld"
25.875,-25.875,2488,591,12,294,80.8990859985352,1434,0.512600004673004,17.6458339691162,29.2000007629395,1.39999997615814,15.7916669845581,"Savanna","Eastern Kalahari Bushveld Bioregion","Stella Bushveld"
26.125,-25.875,2489,591,14,292,80.0265731811523,1505,0.352999985218048,17,28.6000003814697,0.5,15.9166669845581,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
27.375,-25.875,2494,676,18,332,78.1735534667969,1412,0.504599988460541,17.1833324432373,27.7999992370605,1.89999997615814,14.5,"Savanna","Central Bushveld Bioregion","Moot Plains Bushveld"
27.625,-25.875,2495,658,16,326,77.9084167480469,1274,0.473899990320206,18.0208339691162,28.8999996185303,2.20000004768372,14.9916667938232,"Savanna","Central Bushveld Bioregion","Moot Plains Bushveld"
27.875,-25.875,2496,692,14,346,79.4675674438477,1401,0.357400000095367,17.5791664123535,28.1000003814697,2.29999995231628,14.5083332061768,"Grassland","Dry Highveld Grassland Bioregion","Carletonville Dolomite Grassland"
28.125,-25.875,2497,723,15,364,80.4429092407227,1425,0.410199999809265,17.220832824707,27.3999996185303,2.70000004768372,13.9416666030884,"Grassland","Mesic Highveld Grassland Bioregion","Egoli Granite Grassland"
28.375,-25.875,2498,713,16,357,79.9964141845703,1577,0.506900012493134,16.3916664123535,25.8999996185303,2.20000004768372,13.9499998092651,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
28.625,-25.875,2499,703,18,356,80.3125839233398,1517,0.273400008678436,16.5750007629395,26.2999992370605,1.89999997615814,14.3999996185303,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
29.375,-25.875,2502,656,17,339,80.7142333984375,1538,0.39410001039505,16.1291675567627,25.6000003814697,1.60000002384186,14.4083337783813,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
30.625,-25.875,2507,826,28,404,77.7161254882812,1057,0.0749000012874603,18.4833335876465,27.8999996185303,5,13.6166667938232,"Savanna","Lowveld Bioregion","Swaziland Sour Bushveld"
30.875,-25.875,2508,1060,44,508,73.632453918457,1329,0.541100025177002,16.0791664123535,24.3999996185303,4.59999990463257,11.7916660308838,"Grassland","Mesic Highveld Grassland Bioregion","Barberton Montane Grassland"
31.125,-25.875,2509,1052,44,518,75.4687194824219,1164,0.654100000858307,17.625,25.8999996185303,6.09999990463257,12.0666666030884,"Grassland","Mesic Highveld Grassland Bioregion","Barberton Montane Grassland"
31.875,-25.875,2512,697,26,366,79.2533416748047,292,0.329499989748001,22.216667175293,31.6000003814697,10.3000001907349,12.9833335876465,"Savanna","Lowveld Bioregion","Zululand Lowveld"
25.625,-25.625,2555,530,10,264,80.2665710449219,1293,0.41729998588562,18.7041664123535,30.3999996185303,2.59999990463257,15.6750001907349,"Savanna","Eastern Kalahari Bushveld Bioregion","Mafikeng Bushveld"
26.375,-25.625,2558,606,13,308,80.7317886352539,1252,0.647300004959106,18.5,29.7999992370605,2.79999995231628,15,"Savanna","Central Bushveld Bioregion","Gold Reef Mountain Bushveld"
26.875,-25.625,2560,657,17,335,79.8380355834961,1410,0.579100012779236,17.7416667938232,28.6000003814697,2.40000009536743,14.8500003814697,"Savanna","Central Bushveld Bioregion","Dwarsberg-Swartruggens Mountain Bushveld"
27.125,-25.625,2561,676,21,339,78.4208068847656,1349,0.702700018882751,18.2291660308838,29,2.79999995231628,14.7083330154419,"Savanna","Central Bushveld Bioregion","Gold Reef Mountain Bushveld"
27.875,-25.625,2564,636,16,323,79.3727722167969,1175,0.420199990272522,18.9333324432373,29.5,3.20000004768372,14.9166669845581,"Savanna","Central Bushveld Bioregion","Marikana Thornveld"
28.125,-25.625,2565,652,14,328,80.4695129394531,1270,0.661400020122528,18.4375,28.7000007629395,2.90000009536743,14.9416666030884,"Savanna","Central Bushveld Bioregion","Norite Koppies Bushveld"
28.375,-25.625,2566,635,15,324,81.0284805297852,1220,0.405099987983704,18.5249996185303,28.6000003814697,3.29999995231628,14.6666669845581,"Savanna","Central Bushveld Bioregion","Marikana Thornveld"
28.625,-25.625,2567,672,16,345,81.4025497436523,1357,0.428700000047684,17.7333335876465,27.7000007629395,2.79999995231628,14.7166662216187,"Savanna","Central Bushveld Bioregion","Central Sandy Bushveld"
28.875,-25.625,2568,655,16,336,80.8320617675781,1382,0.486099988222122,17.6416664123535,27.3999996185303,3.09999990463257,14.4333333969116,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
29.125,-25.625,2569,673,16,346,80.5023956298828,1492,0.56580001115799,17.2374992370605,26.5,3.5,13.6750001907349,"Savanna","Central Bushveld Bioregion","Loskop Mountain Bushveld"
29.375,-25.625,2570,662,16,342,81.0354309082031,1423,0.442099988460541,17.2458324432373,26.8999996185303,3,14.2416667938232,"Grassland","Mesic Highveld Grassland Bioregion","Rand Highveld Grassland"
30.125,-25.625,2573,834,38,428,78.770149230957,1812,0.427599996328354,14.5416669845581,23.7000007629395,1.39999997615814,13.3000001907349,"Grassland","Mesic Highveld Grassland Bioregion","Steenkampsberg Montane Grassland"
30.625,-25.625,2575,965,39,469,74.8956985473633,1566,0.658500015735626,15.1958332061768,23.7999992370605,3.40000009536743,11.9916667938232,"Grassland","Mesic Highveld Grassland Bioregion","Steenkampsberg Montane Grassland"
30.875,-25.625,2576,828,30,401,76.8271560668945,911,0.546500027179718,19.4458332061768,28.7000007629395,6.19999980926514,13.3249998092651,"Savanna","Lowveld Bioregion","Legogote Sour Bushveld"
31.125,-25.625,2577,814,31,400,76.9510498046875,809,0.595399975776672,19.7999992370605,28.7999992370605,7.19999980926514,12.6833324432373,"Savanna","Lowveld Bioregion","Crocodile Gorge Mountain Bushveld"
31.375,-25.625,2578,934,41,464,75.4804534912109,1081,0.832899987697601,18.4375,26.8999996185303,7,11.8249998092651,"Grassland","Mesic Highveld Grassland Bioregion","Barberton Montane Grassland"
31.875,-25.625,2580,627,24,322,77.1019287109375,211,0.614700019359589,22.6416664123535,32.2999992370605,10.3000001907349,13.2166662216187,"Savanna","Lowveld Bioregion","Tshokwane-Hlane Basalt Lowveld"
25.875,-25.375,2624,537,10,272,81.1725006103516,1194,0.494800001382828,18.8624992370605,30.6000003814697,2.40000009536743,15.4250001907349,"Savanna","Central Bushveld Bioregion","Zeerust Thornveld"
26.125,-25.375,2625,562,11,286,81.5298538208008,1221,0.611299991607666,18.9208335876465,30.6000003814697,2.70000004768372,15.4250001907349,"Savanna","Central Bushveld Bioregion","Dwarsberg-Swartruggens Mountain Bushveld"
26.375,-25.375,2626,571,11,291,81.128532409668,1036,0.449299991130829,19.7291660308838,31.5,3,15.9583330154419,"Savanna","Central Bushveld Bioregion","Zeerust Thornveld"
27.125,-25.375,2629,642,20,330,79.8323287963867,1027,0.634199976921082,19.7666664123535,31.3999996185303,2.79999995231628,15.9833335876465,"Savanna","Central Bushveld Bioregion","Marikana Thornveld"
27.375,-25.375,2630,619,21,309,77.912239074707,1051,0.433099985122681,19.591667175293,30.8999996185303,2.79999995231628,15.6166667938232,"Savanna","Central Bushveld Bioregion","Central Sandy Bushveld"
28.125,-25.375,2633,578,16,293,80.4627380371094,1099,0.427799999713898,19.466667175293,30,3.40000009536743,15.2833337783813,"Savanna","Central Bushveld Bioregion","Western Sandy Bushveld"
28.375,-25.375,2634,587,15,300,81.1985321044922,1141,0.542400002479553,19.0833339691162,29.5,3.29999995231628,15.1833333969116,"Savanna","Central Bushveld Bioregion","Central Sandy Bushveld"
28.625,-25.375,2635,648,14,339,82.5404281616211,1258,0.449999988079071,18.5083332061768,28.7000007629395,3.40000009536743,14.8666667938232,"Savanna","Central Bushveld Bioregion","Central Sandy Bushveld"
29.375,-25.375,2638,628,14,318,79.8956146240234,957,0.545300006866455,20.783332824707,31,5.80000019073486,14.8833332061768,"Savanna","Central Bushveld Bioregion","Loskop Thornveld"
30.375,-25.375,2642,719,23,362,78.2798004150391,1196,0.255499988794327,17.8500003814697,27.5,4.40000009536743,13.4166669845581,"Grassland","Mesic Highveld Grassland Bioregion","Lydenburg Thornveld"
30.625,-25.375,2643,840,30,410,75.9946670532227,1185,0.65939998626709,17.3583335876465,26.3999996185303,5,12.3666667938232,"Savanna","Lowveld Bioregion","Legogote Sour Bushveld"
30.875,-25.375,2644,804,31,391,76.432014465332,923,0.671999990940094,19.8916664123535,29.2999992370605,6.69999980926514,13.3166666030884,"Savanna","Lowveld Bioregion","Legogote Sour Bushveld"
31.125,-25.375,2645,765,35,371,74.644660949707,726,0.700399994850159,20.6041660308838,30,7.5,13.2083330154419,"Savanna","Lowveld Bioregion","Crocodile Gorge Mountain Bushveld"
31.375,-25.375,2646,686,32,336,74.1190948486328,521,0.509500026702881,21.1749992370605,30.7999992370605,7.40000009536743,13.7333335876465,"Savanna","Lowveld Bioregion","Malelane Mountain Bushveld"
31.625,-25.375,2647,616,26,309,75.8766632080078,292,0.408300012350082,22.1416664123535,32.2000007629395,7.90000009536743,14.1000003814697,"Savanna","Lowveld Bioregion","Granite Lowveld"
31.875,-25.375,2648,612,25,314,77.5195388793945,177,0.350199997425079,22.716667175293,32.5,9.10000038146973,13.5833339691162,"Savanna","Lowveld Bioregion","Tshokwane-Hlane Basalt Lowveld"
20.375,-25.125,2670,236,4,141,90.9306106567383,1019,0.25560000538826,20.2041664123535,34.5999984741211,1.79999995231628,17.7583332061768,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
26.375,-25.125,2694,547,11,280,81.3812103271484,999,0.52649998664856,20.3999996185303,33.0999984741211,2.79999995231628,17.033332824707,"Savanna","Central Bushveld Bioregion","Dwaalboom Thornveld"
26.875,-25.125,2696,625,18,320,79.5375595092773,1106,0.396699994802475,19.8541660308838,31.6000003814697,2.59999990463257,16.3916664123535,"Savanna","Central Bushveld Bioregion","Dwaalboom Thornveld"
27.125,-25.125,2697,659,21,337,78.896858215332,1099,0.594399988651276,19.7749996185303,31,3,15.5833339691162,"Savanna","Central Bushveld Bioregion","Dwaalboom Thornveld"
27.375,-25.125,2698,647,20,331,79.5681533813477,1120,0.320699989795685,19.591667175293,30.7999992370605,2.5,15.4333333969116,"Savanna","Central Bushveld Bioregion","Dwaalboom Thornveld"
28.125,-25.125,2701,579,16,301,82.9764709472656,1041,0.483300000429153,19.3916664123535,30.2999992370605,2.59999990463257,15.6500005722046,"Savanna","Central Bushveld Bioregion","Western Sandy Bushveld"
28.375,-25.125,2702,593,15,312,83.2046508789062,1095,0.515100002288818,19.1083335876465,29.7999992370605,2.70000004768372,15.7166662216187,"Savanna","Central Bushveld Bioregion","Springbokvlakte Thornveld"
